specimen,class,cap.color,cap.shape,cap.surface,gill.size,gill.color,gill.attachment,population
4633,p,g,x,y,b,p,f,y
4634,p,g,f,y,b,g,f,v
4635,e,g,f,f,b,u,f,v
4636,p,y,x,y,b,p,f,y
4637,p,y,x,y,b,p,f,v
4639,p,y,x,f,b,h,f,v
4640,p,y,x,f,b,h,f,y
4641,p,g,x,y,b,h,f,v
4642,p,w,f,s,b,w,f,s
4645,p,g,f,y,b,g,f,y
4646,p,g,x,y,b,p,f,v
4648,e,u,f,y,n,h,f,v
4650,p,g,f,y,b,p,f,v
4651,p,y,x,y,b,h,f,y
4652,p,g,f,f,b,g,f,y
4653,e,n,f,y,b,n,f,y
4654,p,y,x,f,b,h,f,v
4655,p,g,f,f,b,h,f,y
4656,p,g,x,y,b,h,f,y
4657,p,y,f,f,b,p,f,y
4658,p,y,x,f,b,h,f,v
4659,p,y,x,y,b,g,f,v
4661,p,g,f,y,b,g,f,v
4662,p,w,x,s,b,h,f,s
4663,e,e,f,y,b,w,f,c
4664,e,u,x,y,n,w,f,y
4665,p,y,x,y,b,p,f,v
4666,p,g,x,y,b,p,f,y
4667,p,y,x,f,b,p,f,y
4669,p,g,x,y,b,g,f,y
4670,p,g,f,f,b,h,f,y
4672,p,g,x,y,b,h,f,y
4673,p,g,f,y,b,g,f,y
4674,e,p,f,s,b,w,f,c
4675,p,g,f,f,b,h,f,y
4676,p,y,x,y,b,g,f,y
4678,p,y,f,f,b,g,f,v
4679,p,y,x,f,b,p,f,y
4680,p,g,f,y,b,g,f,y
4682,p,g,x,y,b,p,f,y
4683,p,g,x,y,b,g,f,y
4685,p,g,f,f,b,p,f,y
4686,p,g,x,y,b,h,f,y
4687,p,y,f,f,b,p,f,v
4689,p,g,x,y,b,p,f,y
4690,p,g,f,f,b,h,f,v
4691,p,g,x,y,b,h,f,y
4692,p,g,f,f,b,p,f,v
4694,p,y,x,f,b,p,f,y
4697,e,n,f,y,b,n,f,y
4698,p,g,f,f,b,h,f,y
4700,p,g,x,s,b,h,f,s
4701,p,y,f,y,b,h,f,v
4702,p,y,x,y,b,p,f,v
4703,p,w,x,f,n,g,f,s
4704,p,y,x,f,b,g,f,y
4705,p,b,f,s,b,h,f,s
4706,p,y,x,y,b,h,f,y
4707,p,g,x,y,b,h,f,y
4708,p,y,f,f,b,g,f,y
4709,p,p,f,s,b,w,f,v
4710,p,b,f,s,b,p,f,v
4711,p,g,x,y,b,g,f,v
4713,p,g,x,y,b,p,f,v
4714,p,g,f,f,b,g,f,y
4715,p,g,f,f,b,g,f,v
4716,p,y,x,f,b,h,f,y
4717,p,y,f,f,b,h,f,v
4718,e,u,f,y,n,u,f,v
4719,p,y,x,f,b,g,f,y
4720,e,e,f,f,b,w,f,v
4722,p,y,x,f,b,g,f,v
4723,p,n,x,y,n,b,f,v
4724,p,g,x,y,b,g,f,y
4725,p,y,x,f,b,p,f,y
4727,p,g,x,y,b,g,f,v
4728,p,g,x,y,b,h,f,y
4729,p,y,x,f,b,h,f,y
4730,p,y,f,f,b,h,f,y
4732,p,g,f,y,b,h,f,y
4733,e,n,f,y,b,n,f,y
4734,p,y,x,y,b,g,f,v
4735,e,e,f,f,b,w,f,y
4736,p,y,x,f,b,h,f,y
4737,p,g,x,y,b,h,f,y
4739,p,y,x,f,b,p,f,y
4740,p,g,f,f,b,h,f,v
4741,p,g,f,f,b,p,f,v
4742,p,g,f,y,b,p,f,y
4744,p,y,x,f,b,g,f,v
4746,p,y,f,f,b,g,f,v
4747,p,g,x,y,b,g,f,y
4748,p,y,f,f,b,g,f,y
4749,p,g,f,y,b,g,f,v
4752,p,g,x,y,b,h,f,v
4753,p,y,x,y,b,p,f,y
4754,p,g,x,y,b,h,f,v
4755,p,y,f,y,b,h,f,v
4756,p,g,x,y,b,g,f,y
4757,p,y,x,f,b,g,f,v
4758,p,g,f,y,b,g,f,v
4759,p,g,f,y,b,p,f,v
4760,p,y,x,y,b,p,f,y
4761,p,y,f,f,b,h,f,y
4762,p,g,x,y,b,g,f,v
4763,p,y,x,y,b,p,f,y
4765,p,g,x,y,b,g,f,y
4766,p,y,x,f,b,g,f,v
4767,p,g,x,y,b,p,f,y
4768,p,g,f,f,b,g,f,y
4769,p,g,f,f,b,p,f,v
4770,p,g,x,y,b,h,f,v
4771,p,y,x,f,b,h,f,v
4772,p,g,x,y,b,g,f,y
4773,p,g,f,f,b,p,f,v
4774,p,y,x,y,b,h,f,v
4776,p,g,f,y,b,p,f,y
4777,p,g,f,f,b,p,f,v
4778,e,p,x,s,b,e,f,c
4780,p,p,x,s,n,g,f,v
4781,p,y,x,f,b,h,f,y
4782,p,g,f,f,b,g,f,y
4783,p,y,x,f,b,p,f,y
4784,e,e,f,f,b,p,f,y
4786,p,y,x,f,b,p,f,y
4787,p,g,f,y,b,h,f,v
4788,p,y,f,f,b,p,f,y
4790,p,y,x,y,b,h,f,y
4791,p,g,f,f,b,h,f,v
4794,p,y,f,y,b,h,f,y
4795,p,g,f,y,b,h,f,v
4796,p,g,f,f,b,h,f,v
4797,p,y,x,y,b,p,f,y
4798,p,g,f,y,b,g,f,y
4799,p,y,x,y,b,g,f,y
4800,e,g,f,f,b,u,f,y
4801,p,g,x,s,b,h,f,s
4802,p,n,x,y,n,b,f,v
4803,p,g,f,s,b,p,f,v
4804,p,g,f,y,b,g,f,y
4805,p,y,f,y,b,g,f,v
4807,e,e,f,y,b,e,f,c
4809,p,y,x,f,b,h,f,v
4810,p,g,f,f,b,g,f,y
4811,p,y,x,y,b,p,f,y
4813,e,n,f,y,b,e,f,c
4814,p,g,f,y,b,p,f,v
4817,p,y,f,f,b,h,f,v
4818,p,n,x,y,n,b,f,v
4820,p,g,f,f,b,g,f,y
4823,p,g,x,y,b,h,f,y
4824,p,y,x,f,b,h,f,y
4825,e,e,x,y,b,w,f,c
4826,p,y,f,y,b,g,f,v
4827,p,y,b,f,n,w,f,v
4828,p,y,f,y,b,p,f,v
4829,p,g,x,s,b,p,f,s
4830,p,y,f,y,b,h,f,v
4831,p,y,f,f,b,p,f,v
4832,e,e,k,y,b,e,f,c
4833,p,y,f,f,b,p,f,v
4834,p,y,f,f,b,g,f,v
4835,e,n,k,y,n,w,f,v
4836,p,w,x,s,n,p,f,v
4837,p,y,x,f,b,g,f,y
4838,p,y,x,f,b,g,f,v
4839,p,y,x,f,b,g,f,y
4841,p,b,b,s,b,g,f,v
4842,p,w,x,s,b,h,f,v
4843,e,e,f,y,b,n,f,y
4845,e,p,f,y,b,w,f,c
4846,p,w,x,s,b,p,f,v
4848,p,y,x,y,b,h,f,y
4849,p,b,f,s,b,h,f,v
4851,p,y,x,y,b,h,f,v
4852,p,g,x,y,b,p,f,v
4853,p,y,x,f,b,g,f,y
4854,p,y,x,y,b,h,f,v
4855,p,y,x,y,b,h,f,y
4856,p,y,x,f,b,g,f,y
4857,p,g,x,y,b,g,f,y
4859,e,e,k,s,b,w,f,c
4860,e,n,f,y,b,e,f,c
4861,e,b,f,s,b,w,f,c
4864,p,y,f,f,b,p,f,y
4865,p,g,f,y,b,h,f,y
4866,p,g,x,s,b,p,f,v
4867,p,g,f,f,b,p,f,v
4868,p,y,x,f,b,h,f,y
4869,p,y,f,f,b,p,f,v
4871,p,g,f,f,b,h,f,v
4872,e,n,f,y,b,e,f,c
4873,e,e,f,y,b,p,f,v
4874,p,g,f,y,b,g,f,y
4875,p,y,x,y,b,h,f,v
4876,p,g,f,f,b,p,f,y
4877,e,e,f,f,b,n,f,v
4878,p,y,x,y,b,h,f,v
4879,p,y,f,f,b,p,f,y
4880,p,g,f,f,b,p,f,v
4881,p,y,f,y,b,g,f,y
4882,p,g,x,y,b,h,f,v
4883,p,w,b,y,b,w,f,v
4885,p,n,x,y,n,b,f,v
4886,p,g,f,f,b,g,f,y
4887,p,y,x,y,b,g,f,v
4888,p,y,f,y,b,g,f,y
4889,e,p,f,y,b,e,f,c
4891,p,g,f,y,b,h,f,y
4892,p,g,x,y,b,h,f,v
4893,p,y,x,f,b,p,f,v
4894,p,b,f,s,b,w,f,s
4895,p,g,x,f,n,g,f,v
4898,p,y,f,y,b,h,f,y
4899,e,r,x,y,n,p,f,y
4900,e,w,f,y,n,h,f,v
4901,p,y,x,f,b,h,f,v
4902,p,y,f,y,b,h,f,y
4904,p,e,x,y,n,b,f,v
4905,p,e,x,y,n,b,f,v
4906,p,g,x,y,b,h,f,y
4907,p,y,x,y,b,g,f,v
4908,p,g,f,f,b,h,f,y
4909,p,g,x,y,b,g,f,y
4911,p,y,f,f,b,h,f,y
4912,e,e,f,s,b,w,f,c
4914,p,y,x,y,b,h,f,y
4915,p,g,f,s,b,p,f,s
4916,p,y,f,f,b,p,f,v
4919,p,g,x,s,b,h,f,v
4920,p,g,f,y,b,p,f,y
4921,p,g,f,f,b,h,f,v
4922,p,w,x,s,n,n,f,v
4923,p,g,f,y,b,p,f,y
4924,e,e,f,y,b,u,f,y
4925,p,y,x,f,b,g,f,y
4926,p,y,x,y,b,p,f,y
4927,e,b,k,s,b,e,f,c
4928,p,y,f,f,b,h,f,v
4929,p,y,f,f,b,g,f,v
4930,p,y,x,y,b,g,f,y
4935,p,g,f,s,b,h,f,v
4936,p,y,x,y,b,g,f,y
4937,p,g,f,y,b,p,f,v
4938,p,g,x,y,b,p,f,v
4941,p,y,f,f,b,g,f,y
4943,p,g,f,y,b,h,f,y
4944,p,y,x,f,b,g,f,v
4946,e,p,k,s,b,w,f,c
4947,p,n,f,y,n,w,f,v
4948,p,g,x,y,b,g,f,y
4949,p,y,x,f,b,h,f,y
4950,p,g,x,y,b,h,f,v
4951,p,b,f,s,b,w,f,v
4952,e,b,f,s,b,w,f,c
4953,p,w,f,s,b,w,f,s
4954,p,g,f,y,b,g,f,y
4955,p,y,x,f,b,g,f,v
4956,p,g,f,y,b,h,f,v
4957,p,y,f,y,b,g,f,y
4958,p,y,f,f,b,p,f,v
4959,p,b,x,s,b,h,f,v
4960,p,g,f,f,b,g,f,y
4961,p,g,x,y,b,h,f,y
4963,p,y,f,y,b,h,f,y
4964,p,g,f,s,b,p,f,s
4966,e,p,x,s,b,w,f,c
4967,e,n,k,s,b,e,f,c
4968,p,p,f,y,b,g,f,v
4969,p,g,f,y,b,p,f,v
4970,p,y,x,y,b,h,f,v
4971,p,g,f,f,b,g,f,v
4974,p,g,f,f,b,p,f,v
4975,p,g,f,y,b,h,f,y
4976,p,y,f,y,b,h,f,v
4977,p,y,f,f,b,p,f,v
4978,p,y,f,y,b,p,f,y
4979,p,y,x,y,b,p,f,v
4980,p,y,x,y,b,h,f,y
4981,p,g,f,y,b,g,f,v
4982,p,g,f,f,b,g,f,y
4984,p,y,x,y,b,g,f,y
4985,e,u,f,y,n,w,f,y
4986,p,g,f,f,b,g,f,v
4987,p,n,x,y,n,b,f,v
4988,p,y,x,y,b,p,f,v
4989,p,y,x,y,b,p,f,y
4990,p,g,x,y,b,h,f,v
4991,p,y,f,f,b,g,f,v
4992,p,y,x,f,b,p,f,y
4993,p,g,x,y,b,h,f,v
4994,e,b,f,s,b,e,f,c
4996,p,y,f,y,b,h,f,v
4997,e,n,x,s,b,w,f,c
4998,p,g,f,f,b,g,f,y
4999,p,g,x,y,b,g,f,v
5000,p,n,x,y,n,b,f,v
5001,p,y,f,f,b,g,f,v
5002,p,n,x,y,n,w,f,v
5003,p,b,b,s,b,w,f,v
5004,p,y,f,f,b,p,f,v
5005,p,g,f,y,b,h,f,y
5006,e,u,f,y,n,u,f,y
5007,p,y,x,f,b,g,f,v
5009,p,y,f,f,b,h,f,y
5010,p,y,x,y,b,h,f,y
5011,e,e,x,y,b,w,f,c
5012,p,g,f,f,b,g,f,v
5013,p,y,x,y,b,g,f,v
5014,p,y,x,y,b,p,f,v
5015,p,g,f,y,b,g,f,v
5016,e,b,k,s,b,w,f,c
5017,p,y,f,y,b,p,f,y
5018,p,g,x,y,b,p,f,v
5019,p,y,x,f,b,h,f,v
5021,p,w,f,s,b,h,f,v
5022,p,g,x,s,n,p,f,v
5023,p,y,f,y,b,g,f,y
5028,p,y,x,f,b,h,f,v
5029,p,g,x,s,b,p,f,s
5031,p,y,f,f,b,h,f,y
5032,p,y,f,f,b,g,f,y
5034,p,g,x,y,b,g,f,v
5035,p,g,x,y,b,h,f,y
5037,p,y,x,y,b,g,f,y
5038,p,g,f,f,b,h,f,v
5039,p,y,f,f,b,p,f,y
5040,p,g,x,y,b,h,f,y
5041,p,y,f,f,b,g,f,v
5042,p,n,x,y,n,b,f,v
5043,p,y,x,f,b,h,f,y
5044,p,y,x,y,b,g,f,v
5045,p,b,f,s,b,w,f,v
5049,p,g,f,f,b,p,f,v
5050,p,y,x,y,b,g,f,y
5051,p,g,x,y,b,p,f,v
5052,p,e,x,y,n,b,f,v
5053,e,b,k,y,b,e,f,c
5054,e,b,f,y,b,w,f,c
5055,p,g,x,y,b,p,f,y
5056,p,y,f,f,b,g,f,y
5057,p,g,x,y,b,h,f,y
5058,p,g,f,y,b,g,f,y
5059,p,b,x,s,b,w,f,s
5061,p,w,x,s,b,p,f,s
5062,p,y,x,f,b,p,f,v
5063,p,g,x,y,b,p,f,y
5064,p,w,x,s,b,p,f,s
5065,p,b,f,s,b,p,f,s
5067,p,y,f,f,b,p,f,y
5068,p,g,f,y,b,g,f,y
5069,p,y,x,f,b,h,f,v
5070,p,g,f,f,b,h,f,v
5071,e,w,x,y,n,u,f,y
5072,e,e,x,s,b,e,f,c
5073,p,g,x,y,b,p,f,v
5074,p,g,f,f,b,h,f,v
5075,p,n,x,y,n,b,f,v
5076,p,g,x,y,b,h,f,v
5077,p,g,f,f,b,h,f,y
5078,p,y,f,f,b,h,f,v
5079,p,y,f,f,b,h,f,y
5080,e,e,f,f,b,n,f,y
5081,p,y,x,y,b,p,f,y
5082,p,y,f,y,b,g,f,v
5083,p,g,f,f,b,g,f,v
5085,p,y,x,f,b,g,f,y
5086,p,y,k,f,n,w,f,v
5087,p,y,f,f,b,h,f,y
5088,e,c,k,f,n,w,f,v
5090,p,y,f,y,b,h,f,y
5091,p,g,x,y,b,g,f,v
5092,p,g,x,y,b,p,f,v
5093,p,y,f,f,b,h,f,v
5095,p,y,x,f,b,p,f,y
5096,p,y,f,f,b,p,f,v
5097,p,y,x,y,b,g,f,y
5098,p,p,b,y,b,w,f,v
5099,e,p,k,y,b,e,f,c
5100,p,y,x,y,b,g,f,v
5102,e,b,k,y,b,e,f,c
5104,p,w,x,s,b,p,f,s
5105,p,n,x,y,n,b,f,v
5106,p,n,x,y,n,b,f,v
5107,p,e,x,y,n,b,f,v
5108,p,w,f,g,n,w,f,c
5111,p,g,x,y,b,p,f,y
5112,p,y,f,y,b,g,f,v
5113,p,y,f,y,b,p,f,y
5114,e,p,f,y,b,w,f,c
5115,p,b,x,s,b,w,f,v
5116,p,g,x,s,b,h,f,s
5117,p,e,x,y,n,b,f,v
5118,e,c,k,y,n,w,f,v
5119,p,w,x,s,b,w,f,s
5121,p,b,f,s,b,w,f,v
5124,p,g,x,y,b,g,f,v
5125,p,w,f,s,b,h,f,v
5130,p,b,x,s,b,p,f,v
5131,p,w,f,s,b,h,f,s
5133,p,n,x,y,n,b,f,v
5134,p,n,x,y,n,b,f,v
5135,e,n,k,s,b,w,f,c
5136,e,b,k,y,b,w,f,c
5137,p,w,f,s,b,w,f,v
5138,p,b,f,s,b,w,f,v
5141,p,b,f,s,b,r,f,v
5142,p,n,x,y,n,b,f,v
5143,p,e,x,y,n,b,f,v
5145,e,e,x,s,b,e,f,c
5146,p,n,x,y,n,b,f,v
5147,p,y,x,f,b,g,f,y
5148,p,n,x,y,n,b,f,v
5150,p,n,x,y,n,b,f,v
5151,e,b,x,s,b,e,f,c
5152,e,n,f,y,b,w,f,c
5153,p,y,f,y,b,g,f,y
5155,p,n,x,y,n,w,f,v
5156,p,n,x,y,n,b,f,v
5157,p,b,x,s,b,w,f,s
5158,p,b,x,s,b,h,f,v
5159,p,y,f,y,b,h,f,y
5161,p,n,x,y,n,b,f,v
5163,p,n,f,f,n,w,f,v
5164,e,e,x,y,b,w,f,c
5165,p,b,f,s,b,w,f,s
5166,p,w,f,s,b,p,f,s
5167,e,e,k,y,b,w,f,c
5168,p,y,x,f,b,p,f,y
5169,p,n,x,f,n,w,f,v
5170,e,n,x,y,b,e,f,c
5171,p,g,x,y,b,p,f,y
5173,p,b,f,s,b,h,f,s
5175,p,y,f,y,b,h,f,v
5176,e,p,x,s,b,w,f,c
5177,e,p,f,s,b,e,f,c
5178,p,w,b,y,b,r,f,v
5179,e,c,x,y,n,w,f,v
5180,e,n,f,s,b,w,f,c
5181,p,b,x,s,b,h,f,v
5183,p,y,f,y,b,g,f,y
5184,p,b,x,s,b,w,f,v
5185,p,w,x,s,b,p,f,s
5187,p,e,x,y,n,b,f,v
5188,p,y,f,f,b,h,f,y
5189,e,w,x,y,n,h,f,v
5190,p,y,x,y,b,p,f,v
5191,p,p,f,y,b,w,f,v
5192,p,g,f,s,b,h,f,v
5193,p,n,x,y,n,b,f,v
5194,e,p,k,s,b,w,f,c
5196,p,g,x,y,b,g,f,v
5197,p,b,f,s,b,h,f,s
5198,e,p,k,y,b,e,f,c
5199,p,y,x,f,b,h,f,v
5202,p,b,x,s,b,p,f,s
5203,p,n,x,y,n,b,f,v
5204,p,y,x,y,b,p,f,v
5205,p,y,f,f,b,h,f,v
5206,p,n,f,f,n,w,f,v
5207,e,b,k,s,b,w,f,c
5208,p,y,f,y,b,h,f,v
5209,p,e,x,y,n,b,f,v
5210,p,g,x,s,b,h,f,s
5212,p,g,x,y,b,g,f,v
5213,p,n,x,y,n,b,f,v
5215,p,g,x,s,b,h,f,v
5216,p,p,f,y,b,w,f,v
5217,e,b,k,y,b,w,f,c
5218,p,w,x,s,b,w,f,v
5220,e,n,k,y,b,w,f,c
5221,p,y,f,y,b,g,f,y
5226,p,b,f,s,b,h,f,v
5227,p,n,x,y,n,b,f,v
5228,p,n,x,y,n,b,f,v
5229,p,b,x,s,b,w,f,s
5231,e,p,k,y,b,w,f,c
5232,e,c,k,f,n,w,f,v
5233,p,y,x,y,b,h,f,v
5234,e,n,x,s,b,w,f,c
5235,p,g,f,f,b,p,f,y
5236,p,y,f,y,b,p,f,v
5237,p,g,f,s,b,w,f,v
5238,p,w,k,y,n,w,f,c
5240,p,y,k,f,n,w,f,v
5241,p,w,f,s,b,w,f,s
5242,p,y,f,y,n,w,f,v
5243,p,y,f,y,b,g,f,v
5244,e,b,k,s,b,e,f,c
5246,p,n,x,y,n,b,f,v
5247,p,y,x,y,b,h,f,y
5248,p,y,x,y,b,p,f,v
5250,p,y,f,y,b,g,f,y
5251,p,w,x,s,b,p,f,v
5252,p,b,x,s,b,w,f,v
5253,e,b,k,y,b,w,f,c
5254,p,y,f,y,b,g,f,v
5255,p,b,x,s,b,p,f,s
5256,p,b,b,y,b,w,f,v
5257,p,w,x,s,b,w,f,v
5258,e,n,k,s,b,w,f,c
5259,p,g,f,s,b,w,f,s
5260,p,y,x,f,n,w,f,v
5261,p,g,f,s,b,p,f,v
5262,p,y,f,y,b,g,f,y
5263,p,n,k,y,n,w,f,v
5266,p,n,x,y,n,b,f,v
5267,p,n,x,y,n,b,f,v
5270,e,n,k,s,b,e,f,c
5273,p,w,f,s,b,w,f,s
5274,e,n,k,f,n,w,f,v
5275,p,n,x,y,n,b,f,v
5277,p,g,x,s,b,h,f,v
5279,p,w,f,s,b,w,f,v
5280,p,y,f,f,b,g,f,y
5282,p,w,f,y,n,w,f,c
5283,p,b,f,s,b,p,f,v
5284,e,w,f,y,n,u,f,y
5285,e,r,x,y,n,w,f,v
5287,p,g,f,s,b,h,f,v
5288,p,e,x,y,n,b,f,v
5289,p,y,f,y,b,g,f,y
5290,p,g,f,s,b,w,f,s
5291,p,b,f,s,b,h,f,s
5292,e,e,f,s,b,e,f,c
5293,p,e,x,y,n,b,f,v
5294,p,g,f,f,b,p,f,y
5295,p,y,f,y,b,g,f,y
5296,e,n,x,s,b,e,f,c
5297,p,g,f,s,b,p,f,s
5299,p,w,f,s,b,p,f,s
5300,e,c,x,f,n,w,f,v
5301,p,g,f,s,b,w,f,v
5303,e,r,x,y,n,w,f,y
5307,e,e,f,y,b,w,f,c
5308,p,g,x,s,b,w,f,v
5309,e,n,k,y,b,w,f,c
5310,e,e,f,y,b,e,f,c
5311,p,n,x,y,n,b,f,v
5312,p,n,b,y,n,w,f,v
5313,p,n,x,y,n,b,f,v
5314,e,b,f,y,b,e,f,c
5315,p,w,x,s,b,h,f,v
5316,p,y,f,y,b,p,f,v
5317,e,n,f,y,b,w,f,c
5318,p,w,b,y,b,g,f,v
5319,e,n,x,y,n,w,f,v
5320,p,y,f,y,b,g,f,v
5321,p,b,x,s,b,h,f,s
5322,p,n,x,y,n,b,f,v
5323,p,g,x,s,b,h,f,s
5324,p,g,f,s,b,w,f,s
5326,e,w,f,y,n,p,f,v
5327,p,n,x,y,n,b,f,v
5328,p,g,f,f,b,g,f,v
5329,p,e,x,y,n,b,f,v
5330,p,w,x,s,b,w,f,v
5331,p,g,f,y,b,p,f,v
5332,p,w,x,s,b,h,f,s
5333,p,y,k,y,n,w,f,v
5334,p,w,f,s,b,w,f,v
5335,p,g,f,s,b,h,f,v
5336,e,c,x,y,n,w,f,v
5337,p,w,x,s,b,h,f,v
5338,p,n,x,y,n,b,f,v
5339,p,p,f,y,b,r,f,v
5341,e,p,x,s,b,e,f,c
5342,p,b,f,y,b,r,f,v
5343,p,y,x,f,n,w,f,v
5345,e,n,f,f,n,w,f,v
5346,e,n,x,f,n,w,f,v
5347,p,n,x,y,n,b,f,v
5348,p,g,f,s,b,p,f,v
5349,p,b,x,s,b,h,f,s
5350,p,g,f,s,b,w,f,v
5351,p,b,x,s,b,h,f,s
5352,e,r,x,y,n,h,f,v
5353,p,y,f,y,b,h,f,y
5354,p,g,f,s,b,h,f,s
5356,p,y,f,y,b,h,f,y
5357,p,w,f,s,b,w,f,v
5358,p,w,x,s,b,w,f,s
5359,p,g,f,y,b,p,f,y
5361,p,n,x,y,n,b,f,v
5362,p,y,x,y,n,w,f,v
5365,p,g,f,s,b,h,f,s
5366,p,n,x,y,n,b,f,v
5367,p,y,f,y,b,h,f,v
5368,p,y,f,y,b,g,f,y
5369,p,w,f,s,b,h,f,s
5374,p,w,x,s,b,p,f,s
5375,p,w,x,s,b,h,f,s
5376,p,n,x,y,n,b,f,v
5377,p,p,b,y,b,r,f,v
5378,p,b,x,s,b,h,f,s
5379,e,p,x,y,b,w,f,c
5382,p,w,x,s,b,p,f,v
5383,e,b,f,y,b,e,f,c
5384,p,b,f,s,b,w,f,v
5385,e,c,x,f,n,w,f,v
5386,e,p,f,s,b,e,f,c
5387,e,n,x,y,n,w,f,v
5388,e,p,f,s,b,w,f,c
5389,p,g,f,s,b,w,f,v
5390,e,e,k,s,b,w,f,c
5391,e,e,k,y,b,w,f,c
5393,e,b,k,s,b,e,f,c
5394,p,b,x,s,b,p,f,v
5396,p,w,x,s,b,h,f,s
5397,p,y,x,f,b,h,f,v
5398,p,y,f,y,b,p,f,y
5399,p,n,b,f,n,w,f,v
5400,p,y,f,y,b,p,f,y
5401,p,y,f,y,b,p,f,v
5402,e,c,f,y,n,w,f,v
5405,p,n,x,y,n,b,f,v
5406,p,p,b,y,b,r,f,v
5407,p,y,f,y,b,g,f,y
5408,p,b,x,s,b,w,f,s
5409,p,y,f,y,b,g,f,v
5410,p,b,f,s,b,p,f,s
5411,p,b,f,s,b,h,f,s
5412,p,n,x,y,n,b,f,v
5414,e,n,x,s,b,e,f,c
5415,p,y,f,y,b,g,f,v
5416,e,b,f,s,b,e,f,c
5417,e,e,f,s,b,w,f,c
5418,e,n,x,s,b,e,f,c
5419,p,w,f,s,b,p,f,v
5420,p,y,f,y,b,h,f,v
5421,e,p,f,s,b,e,f,c
5422,e,e,x,s,b,w,f,c
5423,p,y,f,y,b,g,f,v
5424,p,b,b,y,b,g,f,v
5425,p,b,f,s,b,h,f,s
5427,p,b,x,s,b,p,f,s
5428,p,y,x,f,b,h,f,y
5429,p,w,f,s,b,w,f,s
5430,p,g,x,s,b,w,f,s
5431,e,r,f,y,n,h,f,y
5433,p,n,x,y,n,b,f,v
5434,p,b,x,s,b,w,f,s
5435,e,c,x,f,n,w,f,v
5436,p,g,x,s,b,h,f,v
5437,e,u,x,y,n,p,f,y
5438,p,y,x,f,b,h,f,v
5439,p,g,f,f,b,p,f,v
5441,p,n,x,y,n,b,f,v
5442,p,n,x,y,n,b,f,v
5444,e,p,x,y,b,e,f,c
5445,p,g,f,s,b,w,f,s
5446,p,b,x,s,b,w,f,v
5449,p,n,x,y,n,b,f,v
5450,p,w,f,s,b,p,f,s
5452,p,g,x,s,b,w,f,s
5453,p,y,f,y,b,g,f,v
5454,p,y,f,y,b,p,f,v
5456,p,y,x,y,b,g,f,y
5457,p,g,x,s,b,w,f,s
5458,p,b,f,s,b,p,f,s
5459,p,w,f,s,b,h,f,s
5460,p,g,f,f,b,p,f,y
5463,p,w,x,s,b,w,f,s
5464,e,e,k,s,b,e,f,c
5465,p,b,f,y,b,w,f,v
5466,p,n,x,y,n,b,f,v
5467,e,n,k,y,b,e,f,c
5468,p,w,f,s,b,w,f,v
5469,p,w,f,s,b,p,f,v
5470,p,n,x,y,n,b,f,v
5471,p,w,x,s,b,w,f,s
5472,p,n,x,y,n,b,f,v
5473,p,p,b,s,b,w,f,v
5474,p,e,x,y,n,b,f,v
5475,p,g,f,y,b,g,f,v
5476,p,y,x,y,b,g,f,v
5477,p,g,x,y,b,h,f,v
5478,p,w,f,y,b,r,f,v
5479,p,g,f,s,b,h,f,s
5480,e,p,k,y,b,w,f,c
5481,p,w,x,s,b,w,f,v
5483,p,w,f,s,b,p,f,s
5484,p,n,x,y,n,b,f,v
5487,p,g,x,y,b,p,f,y
5488,e,e,x,y,b,w,f,c
5489,p,y,f,y,b,g,f,v
5490,p,n,x,y,n,b,f,v
5492,p,y,f,y,b,h,f,y
5493,e,e,k,y,b,e,f,c
5494,p,p,f,y,b,g,f,v
5495,p,w,f,y,b,w,f,v
5496,p,y,f,y,b,g,f,y
5497,p,y,f,y,b,h,f,v
5499,p,w,x,s,b,p,f,s
5500,p,w,x,s,b,p,f,s
5501,p,b,x,s,b,p,f,s
5502,p,n,x,y,n,b,f,v
5503,e,e,k,y,b,e,f,c
5504,e,p,k,s,b,w,f,c
5505,e,b,x,y,b,w,f,c
5506,p,g,x,s,b,h,f,v
5507,p,y,f,y,b,p,f,y
5508,p,n,x,y,n,b,f,v
5509,p,w,c,y,n,w,f,c
5510,p,w,f,s,b,p,f,v
5511,p,g,f,s,b,w,f,s
5513,p,g,x,s,b,w,f,s
5514,p,n,x,y,n,b,f,v
5516,e,w,f,y,n,h,f,y
5520,p,n,x,y,n,b,f,v
5522,p,n,x,y,n,b,f,v
5523,e,n,k,f,n,w,f,v
5524,p,w,x,s,b,p,f,v
5525,p,y,f,y,b,p,f,y
5526,e,p,x,y,b,e,f,c
5527,p,b,b,y,b,r,f,v
5528,p,g,f,y,b,h,f,v
5530,p,n,x,y,n,b,f,v
5531,p,n,x,y,n,b,f,v
5533,p,y,f,y,b,g,f,v
5534,p,n,x,y,n,b,f,v
5535,e,n,f,y,b,e,f,c
5536,p,n,x,y,n,b,f,v
5539,e,n,x,s,b,e,f,c
5540,p,w,f,s,b,w,f,v
5541,e,b,x,y,b,e,f,c
5542,p,y,x,f,b,g,f,y
5543,p,y,f,y,b,g,f,y
5544,p,y,f,y,b,g,f,y
5545,e,e,k,y,b,w,f,c
5546,p,w,f,s,b,p,f,v
5547,e,c,k,y,n,w,f,v
5548,e,n,k,y,n,w,f,v
5549,p,p,b,s,b,r,f,v
